Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side
29/07/2019 13:00:00,2904,2072,699,696,1330,3191,299,1023,0,1866,1449,1505,1161,1531,5371,1117,1117,547,1932,3953,1292,1824,1628
29/07/2019 14:00:00,2360,1845,425,184,1182,2898,292,802,0,1708,938,1343,915,1348,4780,888,900,1643,1718,2663,1112,1608,1322
29/07/2019 15:00:00,2563,1835,352,394,1207,3037,168,744,0,1643,726,1309,823,1347,4704,878,797,1526,1443,2596,491,1493,1280
29/07/2019 16:00:00,2710,2110,437,496,1415,3207,408,778,0,1448,854,1466,1058,1346,4928,1192,870,1449,1540,2677,316,1577,1591
29/07/2019 17:00:00,2973,2324,455,540,1376,3491,91,1058,0,1577,1285,1523,1450,1823,5182,1387,1088,1634,1803,3147,433,1784,2169
29/07/2019 18:00:00,2422,2010,389,533,1212,3175,136,828,0,1239,1236,1498,897,1521,4155,1079,821,1530,1556,2559,266,1303,1465
29/07/2019 19:00:00,1738,1517,229,435,1248,2430,150,648,0,991,937,1177,502,1113,2342,655,560,1092,1296,1557,277,1110,928
29/07/2019 20:00:00,1190,1241,134,294,1111,1717,102,513,0,792,879,808,390,975,1311,549,363,651,1104,1078,205,850,637
29/07/2019 21:00:00,777,854,48,157,767,1364,117,411,0,579,772,569,209,684,708,347,225,465,804,605,142,554,386
29/07/2019 22:00:00,672,695,40,148,670,1219,76,474,0,521,561,426,187,585,376,250,132,366,835,547,227,474,347
29/07/2019 23:00:00,351,380,17,96,395,734,135,431,0,281,775,175,132,306,186,188,83,213,519,362,96,286,201
30/07/2019 00:00:00,175,193,10,28,208,287,44,208,0,106,1842,93,62,188,123,102,26,107,341,226,57,121,108
30/07/2019 01:00:00,102,130,3,17,122,357,28,90,0,62,2083,60,28,110,27,35,10,24,128,230,9,87,43
30/07/2019 02:00:00,95,82,6,16,82,311,4,352,0,74,1706,36,39,126,34,41,5,24,169,437,8,25,53
30/07/2019 03:00:00,72,76,5,13,83,721,6,27,0,83,1739,26,48,120,26,35,24,58,121,252,3,41,17
30/07/2019 04:00:00,74,44,9,6,34,346,13,12,0,24,1418,26,17,72,50,30,1,44,75,94,10,23,22
30/07/2019 05:00:00,83,101,9,14,48,263,28,43,0,65,1622,68,30,73,108,44,14,20,66,88,12,48,56
30/07/2019 06:00:00,303,447,32,60,256,485,64,397,0,312,1747,233,161,279,388,156,77,96,349,337,54,397,299
30/07/2019 07:00:00,632,911,44,107,587,1158,158,810,0,525,1872,424,288,496,633,349,233,174,618,728,186,630,764
30/07/2019 08:00:00,1100,1539,141,291,1026,2227,172,917,0,874,1655,754,728,1044,1355,738,659,373,1323,1690,420,1277,1841
30/07/2019 09:00:00,1216,1321,142,272,777,1589,202,1054,0,818,733,686,601,923,1492,622,490,412,1234,1086,277,984,1173
30/07/2019 10:00:00,1606,1453,191,270,670,1176,101,966,0,809,537,939,675,934,2125,642,440,573,964,1311,248,1047,1103
30/07/2019 11:00:00,1628,1453,216,354,773,1373,130,715,0,889,540,982,694,936,3087,696,569,834,993,1875,174,1111,1138
30/07/2019 12:00:00,2173,1788,394,575,771,2074,167,801,0,1034,868,1308,838,1289,4208,735,878,1160,1130,2661,303,1353,1294
30/07/2019 13:00:00,1651,1466,284,379,732,2203,105,595,0,922,861,999,430,1166,3429,685,829,966,1406,2146,286,839,961
30/07/2019 14:00:00,1866,1772,377,431,806,2308,110,592,0,573,822,1251,331,1574,3558,750,1005,1313,1773,2653,533,838,1202
30/07/2019 15:00:00,2406,1755,403,402,1047,2160,66,642,0,798,724,1225,623,1833,4117,853,812,1357,2042,2728,471,1070,1256
30/07/2019 16:00:00,2203,1909,409,529,1386,2328,22,778,0,1239,998,1391,889,2029,4508,1104,286,1557,1893,2952,594,1295,1561
30/07/2019 17:00:00,1,2298,333,449,1381,2302,37,815,0,1203,1284,1641,1080,1872,3504,1108,854,1399,1388,2669,794,1043,1805
30/07/2019 18:00:00,0,1781,372,522,1447,2679,108,754,0,1164,1336,1482,941,1801,3845,1119,212,1330,969,2435,756,1068,1590
30/07/2019 19:00:00,277,1281,219,408,1105,1816,40,558,0,837,988,1081,470,1245,2087,591,618,903,1231,1344,637,824,897
30/07/2019 20:00:00,572,1066,90,267,840,1359,52,418,0,781,728,863,286,1105,1255,447,346,692,1008,788,538,564,520
30/07/2019 21:00:00,484,778,54,214,724,1058,66,491,0,668,844,597,239,877,761,349,270,427,955,804,391,549,423
30/07/2019 22:00:00,532,656,49,175,658,775,96,638,0,600,803,431,195,664,478,260,246,301,789,576,357,475,321
30/07/2019 23:00:00,302,403,33,81,468,528,115,563,0,375,1016,277,147,451,286,202,127,169,560,447,241,343,228
31/07/2019 00:00:00,143,159,17,52,266,216,35,578,0,130,887,116,63,184,109,109,30,108,285,239,80,95,65
31/07/2019 01:00:00,92,69,6,29,86,141,10,283,0,80,3005,66,23,126,33,29,12,28,149,212,70,39,30
31/07/2019 02:00:00,70,42,2,15,59,146,4,26,0,101,2620,52,10,98,33,43,8,24,97,109,39,23,12
31/07/2019 03:00:00,76,46,4,17,30,156,4,41,0,58,5461,34,11,88,27,36,8,8,132,215,28,26,14
31/07/2019 04:00:00,67,45,6,5,26,82,9,41,0,27,3187,55,13,61,39,19,4,16,74,70,12,15,14
31/07/2019 05:00:00,92,96,12,16,33,105,18,108,0,48,1568,58,40,85,112,36,10,10,75,99,17,40,65
31/07/2019 06:00:00,313,459,35,61,327,478,56,643,0,312,1775,213,132,281,371,175,78,72,381,190,163,387,278
31/07/2019 07:00:00,614,849,61,99,742,1027,138,912,0,535,1678,350,325,501,875,326,222,174,705,592,397,532,755
31/07/2019 08:00:00,1253,1547,141,307,1019,1448,276,925,0,872,1875,703,666,1015,1943,751,540,409,1273,1361,739,1158,1686
31/07/2019 09:00:00,1526,1317,130,297,665,1625,187,919,0,783,759,706,545,895,2011,644,478,530,1110,1138,374,1038,1178
31/07/2019 10:00:00,1813,1436,192,308,675,2469,184,943,0,836,698,964,536,997,2725,632,434,803,1392,1401,371,982,1067
31/07/2019 11:00:00,2372,1518,277,360,775,2860,192,797,0,903,631,1065,707,1155,3678,758,570,956,1252,2040,239,1113,1073
31/07/2019 12:00:00,3035,1921,469,565,1043,3280,216,741,0,1211,983,1432,986,1520,4767,859,913,1392,1421,2653,308,1391,1405
31/07/2019 13:00:00,3498,2321,670,692,1173,3484,988,879,0,1600,1267,1588,1170,1530,5794,1161,1223,1715,1278,3571,629,1631,1630
31/07/2019 14:00:00,2955,1829,403,467,993,3063,997,717,0,1127,844,1279,973,1481,4962,992,869,1710,872,2903,144,1353,1333
31/07/2019 15:00:00,2803,1925,334,428,974,2986,164,694,0,1132,726,1317,953,1587,4644,862,789,1659,1300,2867,147,1360,1223
31/07/2019 16:00:00,3288,1934,407,513,1456,3691,157,768,0,1234,953,1491,1177,1996,5235,1122,970,1652,1597,2812,193,1524,1510
31/07/2019 17:00:00,3713,2273,385,598,1544,3677,186,980,0,1572,1417,1707,1454,2355,5641,1444,956,1755,1780,2501,412,1734,2117
31/07/2019 18:00:00,3242,2045,302,520,1689,2584,258,772,0,1330,1549,1527,1190,1982,4854,1091,753,1546,1553,2322,473,1638,1664
31/07/2019 19:00:00,2192,1605,162,440,1038,2791,154,552,0,1103,1271,1188,659,1505,3049,831,468,1127,1337,1534,415,1211,1084
31/07/2019 20:00:00,1634,1278,97,361,903,2039,121,572,0,852,998,888,450,1214,1817,573,368,876,1204,1088,471,998,769
31/07/2019 21:00:00,1093,940,70,266,887,1647,110,516,0,850,705,733,321,1001,822,469,310,659,1033,1023,329,730,568
31/07/2019 22:00:00,873,854,46,200,922,1106,97,443,0,704,637,513,276,845,486,335,277,523,828,730,288,615,467
31/07/2019 23:00:00,506,501,32,130,538,852,96,260,0,399,1826,364,197,527,289,268,205,329,605,590,158,367,304
01/08/2019 00:00:00,243,189,11,61,225,339,72,93,0,214,2685,172,63,251,138,123,90,149,249,398,74,125,75
01/08/2019 01:00:00,146,114,1,35,113,153,24,54,0,125,2521,74,37,144,54,49,25,40,232,267,8,74,66
01/08/2019 02:00:00,108,59,6,32,106,157,4,21,0,93,1668,80,26,126,55,34,9,48,148,204,17,33,37
01/08/2019 03:00:00,64,54,4,17,56,125,3,7,0,90,1069,64,10,113,42,32,15,37,86,191,11,27,24
01/08/2019 04:00:00,75,43,8,9,31,119,10,22,0,82,685,39,15,76,46,16,8,5,84,120,13,11,17
01/08/2019 05:00:00,111,111,13,10,65,197,27,51,0,66,750,71,32,91,101,44,12,10,110,95,9,59,59
01/08/2019 06:00:00,352,470,38,53,361,1049,50,373,0,324,1411,218,130,289,354,162,82,100,443,287,111,386,312
01/08/2019 07:00:00,740,874,85,102,547,2490,243,604,0,586,2476,370,279,392,730,317,241,198,808,737,306,608,800
01/08/2019 08:00:00,1552,1489,231,299,940,2657,197,866,0,928,1769,680,709,806,1856,687,593,431,1314,1564,292,1322,1658
01/08/2019 09:00:00,1730,1328,201,311,777,2089,193,727,0,952,831,807,519,865,2365,669,448,498,1160,1345,236,973,1178
01/08/2019 10:00:00,2098,1460,245,324,786,2120,219,672,0,1033,726,993,558,1072,3162,688,492,878,1311,1818,247,1035,1021
01/08/2019 11:00:00,2482,1593,377,425,753,2352,247,768,0,1197,797,1122,753,1425,3923,772,653,1099,1751,2233,891,1209,1156
01/08/2019 12:00:00,3053,1948,549,686,920,2528,357,905,0,1544,938,1495,908,1541,4903,933,940,1461,2147,2965,656,1549,1489
01/08/2019 13:00:00,3472,2122,105,745,1337,3209,428,926,0,1806,1505,1460,1220,1198,6047,1075,1195,1736,1803,3920,441,1836,1664
01/08/2019 14:00:00,3069,1734,512,380,1223,2923,254,818,0,1662,990,1340,1026,1315,4807,1017,1007,1607,1454,2759,268,1517,1461
01/08/2019 15:00:00,3165,1839,351,204,1336,2856,167,725,0,1220,861,1312,994,1573,4931,977,841,1628,1211,2175,260,1508,1427
01/08/2019 16:00:00,3489,2089,348,301,1255,3448,226,759,0,1274,1021,1449,1083,1706,5150,1111,941,1728,1463,1320,312,1626,1640
01/08/2019 17:00:00,3833,2310,436,528,1480,3913,274,999,0,1653,1343,1706,1442,1948,5792,1363,1123,1954,1463,1783,435,1756,2281
01/08/2019 18:00:00,3317,2155,305,502,1328,3432,279,859,0,1381,1657,1496,1011,1746,5372,1117,961,1959,1112,2307,512,1594,1648
01/08/2019 19:00:00,2419,1713,248,455,1288,2779,192,725,0,1149,1164,1373,671,1527,3596,840,708,1453,1225,2258,518,1172,1176
01/08/2019 20:00:00,1925,1534,155,354,1101,2321,17,644,0,974,976,1082,500,1295,2448,671,547,1152,921,1683,522,1000,867
01/08/2019 21:00:00,1489,1213,90,329,1107,2247,81,716,0,815,857,777,392,1108,1206,474,403,780,994,1259,331,868,682
01/08/2019 22:00:00,1095,892,49,192,859,1453,116,691,0,694,697,581,313,860,563,402,328,506,959,853,345,682,511
01/08/2019 23:00:00,649,561,38,142,599,1142,92,658,0,558,1563,346,216,608,262,273,211,330,770,710,190,476,352
02/08/2019 00:00:00,344,302,19,86,308,492,62,389,0,192,2773,147,91,267,144,153,85,138,433,473,63,196,164
02/08/2019 01:00:00,171,116,8,32,161,295,28,191,0,121,2085,88,65,173,59,86,54,55,242,363,17,94,61
02/08/2019 02:00:00,135,137,10,21,133,261,14,313,0,113,1974,66,34,172,41,99,27,37,224,366,8,62,72
02/08/2019 03:00:00,141,82,8,26,104,172,17,62,0,108,1092,45,27,148,48,30,8,36,249,271,15,50,32
02/08/2019 04:00:00,74,41,5,11,47,129,22,101,0,45,356,53,22,69,33,20,7,25,72,217,22,30,20
02/08/2019 05:00:00,97,84,17,15,106,275,57,85,0,69,681,76,36,74,108,45,26,30,73,117,21,48,64
02/08/2019 06:00:00,337,475,22,54,315,918,40,834,0,329,1244,223,130,294,358,160,71,92,386,305,110,463,271
02/08/2019 07:00:00,630,835,65,91,533,1555,181,999,0,541,1570,364,284,375,938,301,245,221,861,708,273,650,688
02/08/2019 08:00:00,1441,1556,168,275,878,1958,162,872,0,878,1571,661,599,713,2013,681,490,534,1303,1711,228,1166,1517
02/08/2019 09:00:00,1581,1257,192,271,738,2215,134,685,0,965,968,727,485,835,2497,569,490,585,1184,1450,159,961,1092
02/08/2019 10:00:00,2047,1474,263,316,766,2211,71,661,0,978,931,987,545,1083,2900,606,535,782,1308,1695,356,1086,1137
02/08/2019 11:00:00,2570,1626,391,405,463,2660,216,674,0,1158,805,1068,785,1445,3963,873,596,1092,1911,2351,714,1357,1114
02/08/2019 12:00:00,3010,1984,594,696,1078,2818,333,879,0,1669,1172,1394,932,1561,4816,932,66,1439,2199,3070,1162,1605,1445
02/08/2019 13:00:00,3477,2214,770,747,1391,3454,354,917,0,1647,1304,1438,1150,1473,5435,1087,1191,1693,1819,3700,1399,1747,1695
02/08/2019 14:00:00,3123,2236,553,264,965,3033,261,926,0,1757,1009,1319,1151,1535,4992,1041,977,1624,1408,3383,1089,1828,1504
02/08/2019 15:00:00,3230,2236,421,302,1275,3295,262,874,0,1696,1034,1363,1080,1667,4936,1055,233,1635,1445,3515,42,1794,1486
02/08/2019 16:00:00,3606,2329,297,199,1728,3340,295,880,0,1953,1141,1523,1045,1932,5015,1450,16,1734,1624,4036,20,1694,1784
02/08/2019 17:00:00,3726,2341,390,374,1831,3043,315,904,0,1999,1239,1774,1041,2131,5357,1312,0,1895,1780,4535,70,1766,1836
02/08/2019 18:00:00,2946,1612,279,475,1539,1082,196,811,0,1419,1607,1545,699,1769,4259,979,372,1597,1684,2879,29,1479,1538
02/08/2019 19:00:00,2264,1733,151,411,1274,839,161,664,0,1154,1958,1380,468,1486,2884,600,515,1209,1397,1477,117,1291,1099
02/08/2019 20:00:00,1685,1474,88,323,1053,790,139,651,0,903,1689,1045,388,1136,1930,538,521,957,1183,1045,217,994,838
02/08/2019 21:00:00,1349,1153,51,273,1076,686,137,747,0,911,1300,808,332,1144,969,509,378,767,1306,1124,273,873,819
02/08/2019 22:00:00,1104,1233,58,207,1038,733,117,844,0,871,600,595,304,984,554,485,345,667,1225,946,347,786,623
02/08/2019 23:00:00,848,805,35,190,916,639,127,893,0,584,1539,376,255,854,360,418,328,562,1126,851,238,677,468
03/08/2019 00:00:00,532,495,19,129,458,296,72,660,0,422,1511,227,171,558,210,322,169,423,941,700,155,338,308
03/08/2019 01:00:00,379,344,11,95,364,231,53,653,0,381,2529,140,143,434,127,235,139,209,725,547,74,218,183
03/08/2019 02:00:00,347,349,10,36,294,292,25,525,0,243,2140,111,95,335,99,116,74,225,647,498,63,172,141
03/08/2019 03:00:00,265,222,15,49,247,259,17,364,0,247,1827,143,71,382,95,87,56,156,651,555,60,126,118
03/08/2019 04:00:00,184,83,7,20,82,129,14,31,0,107,1560,59,20,151,53,26,8,70,248,386,16,44,38
03/08/2019 05:00:00,110,68,7,28,41,131,21,19,0,65,1090,59,19,118,81,26,15,19,99,133,19,50,43
03/08/2019 06:00:00,242,266,16,38,150,253,24,106,0,182,1275,125,61,220,200,75,30,71,249,192,36,483,152
03/08/2019 07:00:00,345,460,28,36,253,383,64,272,0,241,2227,210,89,275,321,134,62,105,435,272,74,332,193
03/08/2019 08:00:00,665,569,41,91,419,436,106,306,0,304,2330,289,129,339,694,235,119,236,515,446,64,501,387
03/08/2019 09:00:00,1079,886,81,152,585,786,99,411,0,406,469,526,264,613,1511,298,210,418,775,832,189,599,519
03/08/2019 10:00:00,1613,1107,146,281,686,542,146,475,0,682,571,813,537,1034,2405,470,324,878,1138,1603,452,877,929
03/08/2019 11:00:00,2353,0,318,379,675,914,160,488,0,967,691,987,763,1341,3487,624,484,1139,1375,2059,463,1142,1202
03/08/2019 12:00:00,1208,13,439,453,762,1102,122,550,0,1036,674,1145,921,1593,4229,727,638,1362,1559,2560,483,1351,1252
03/08/2019 13:00:00,0,661,430,430,1005,1531,47,691,0,1256,786,1240,865,1640,5466,797,694,1710,1821,2823,538,1424,1330
03/08/2019 14:00:00,1532,1567,488,642,958,1180,199,661,0,1459,795,1278,1012,1979,5305,894,795,1859,1705,2316,434,1617,1440
03/08/2019 15:00:00,3254,1825,461,500,1152,1917,85,569,0,1410,796,1320,1006,1978,5662,848,888,1866,1415,2797,342,1465,1328
03/08/2019 16:00:00,2982,1902,396,512,1053,1457,139,672,0,1437,804,1405,907,2009,5535,917,872,1888,1704,2984,409,1403,1387
03/08/2019 17:00:00,2945,1860,375,453,1053,1387,210,595,0,1430,1242,1417,809,1950,4445,872,824,1731,1944,2885,486,1315,1263
03/08/2019 18:00:00,2478,1689,275,391,1150,2538,182,633,0,1254,1444,1270,835,1775,3364,658,649,1401,1781,2311,545,1249,1051
03/08/2019 19:00:00,1895,1609,228,431,1049,2605,45,593,0,1171,1281,1194,594,1572,2302,691,513,1087,1651,1656,691,1092,935
03/08/2019 20:00:00,1341,1332,61,295,901,2056,19,473,0,933,1334,923,440,1285,1258,511,448,928,1253,1153,791,858,670
03/08/2019 21:00:00,1147,1152,56,264,960,1656,56,555,0,929,1504,762,326,1102,692,481,430,704,1115,1050,563,766,619
03/08/2019 22:00:00,1028,1055,74,232,959,1735,80,709,0,938,1579,547,301,1009,488,466,465,627,1134,965,556,715,404
03/08/2019 23:00:00,740,732,25,128,762,1299,135,809,0,603,1601,389,223,833,281,368,287,620,976,768,349,555,431
04/08/2019 00:00:00,433,405,19,90,456,685,30,719,0,390,994,212,128,535,164,246,173,502,595,599,230,321,236
04/08/2019 01:00:00,291,265,9,61,324,597,18,622,0,348,2130,133,93,493,73,149,167,289,546,487,106,203,172
04/08/2019 02:00:00,285,265,8,35,264,540,10,452,0,243,2171,90,87,401,93,128,92,293,488,426,91,180,129
04/08/2019 03:00:00,342,249,10,47,247,496,7,349,0,291,1898,86,71,475,79,114,87,184,648,492,84,118,96
04/08/2019 04:00:00,180,87,11,28,91,273,5,30,0,106,1731,50,28,185,65,30,20,35,368,311,31,68,36
04/08/2019 05:00:00,112,54,6,21,60,146,6,21,0,49,1248,44,14,108,52,26,8,54,106,152,34,52,35
04/08/2019 06:00:00,206,150,14,30,90,252,5,59,0,150,932,130,42,178,111,64,27,48,210,158,44,361,81
04/08/2019 07:00:00,228,223,10,33,172,335,21,75,0,161,1945,167,67,238,118,100,32,78,266,162,37,209,126
04/08/2019 08:00:00,470,415,44,87,334,501,49,185,0,219,1947,199,124,358,312,150,62,132,408,254,54,392,329
04/08/2019 09:00:00,814,725,68,142,554,953,56,309,0,373,1652,422,208,530,807,255,160,200,594,565,97,577,702
04/08/2019 10:00:00,1501,1159,93,227,647,1249,78,472,0,608,1692,557,495,725,1789,479,322,492,751,1221,161,829,1327
04/08/2019 11:00:00,1867,1260,188,355,865,1644,130,600,0,878,1912,759,735,892,2804,601,419,735,895,1765,295,1164,1464
04/08/2019 12:00:00,2159,1312,249,323,849,2056,102,579,0,1021,1561,920,653,1000,3332,591,574,976,925,2182,304,1095,1538
04/08/2019 13:00:00,2415,1557,427,400,991,2474,120,580,0,1026,1564,1178,670,1498,4119,794,705,1417,1360,2429,447,1200,1635
04/08/2019 14:00:00,2890,1528,441,488,1187,2485,123,518,0,1113,1622,1132,854,1731,4369,741,631,1524,1763,2713,322,1297,1738
04/08/2019 15:00:00,2932,1388,437,336,1158,2675,118,557,0,1065,1449,1098,815,1873,4340,855,789,1655,1677,2766,231,1298,1668
04/08/2019 16:00:00,2966,1595,421,361,1056,2704,90,501,0,1078,1117,1182,732,1791,4586,861,725,1620,1660,2205,330,1163,1621
04/08/2019 17:00:00,2626,1616,339,402,988,2462,122,522,0,1019,1031,1237,625,1734,4063,699,655,1606,1488,2428,555,1086,1267
04/08/2019 18:00:00,2070,1693,253,378,946,2377,108,522,0,1001,1569,1216,714,1601,3090,645,475,1264,1326,1570,624,1138,924
04/08/2019 19:00:00,1475,1237,118,270,896,1379,76,393,0,740,1915,1040,419,1215,1573,382,330,732,1234,820,642,842,667
04/08/2019 20:00:00,1038,1129,60,208,877,830,50,398,0,617,2052,746,247,948,854,339,267,540,1003,515,638,579,451
04/08/2019 21:00:00,842,786,42,149,764,653,85,543,0,632,1128,522,206,694,527,271,245,445,880,446,520,460,358
04/08/2019 22:00:00,738,718,47,135,718,491,84,516,0,554,964,452,187,739,357,275,252,388,882,530,502,488,320
04/08/2019 23:00:00,570,546,20,90,493,444,53,462,0,439,1534,294,154,575,224,219,165,311,596,493,233,348,247
05/08/2019 00:00:00,284,290,12,86,276,207,28,334,0,227,2269,276,90,338,109,167,77,253,391,483,161,182,131
05/08/2019 01:00:00,207,185,11,26,191,279,11,245,0,178,2897,125,45,302,87,122,67,161,358,375,233,82,76
05/08/2019 02:00:00,235,162,9,31,166,406,9,358,0,249,2315,72,67,226,66,89,54,112,304,389,146,80,61
05/08/2019 03:00:00,266,100,5,24,148,519,2,96,0,172,1624,65,52,305,67,67,19,101,420,351,55,89,73
05/08/2019 04:00:00,147,95,6,14,53,339,10,38,0,81,1236,48,31,187,43,45,10,42,195,384,22,35,34
05/08/2019 05:00:00,131,60,10,11,45,211,6,9,0,72,1613,72,19,144,76,27,7,17,119,118,12,50,22
05/08/2019 06:00:00,184,191,18,24,140,348,18,58,0,155,1468,149,38,204,151,91,22,33,194,178,28,369,84
05/08/2019 07:00:00,230,276,35,45,219,385,42,102,0,152,1924,153,94,203,240,104,47,64,417,242,73,299,175
05/08/2019 08:00:00,453,558,63,58,384,734,66,251,0,280,2184,268,177,227,501,173,110,115,518,370,106,378,287
05/08/2019 09:00:00,967,746,86,160,471,1054,50,309,0,469,2255,439,237,223,1088,295,197,270,867,687,209,603,523
05/08/2019 10:00:00,1322,1065,217,202,503,1411,70,459,0,636,2103,663,436,0,2005,435,268,483,894,1216,255,874,910
05/08/2019 11:00:00,1634,1183,365,303,763,1917,90,444,0,960,2045,891,670,0,2922,577,376,843,1049,1966,267,1156,1032
05/08/2019 12:00:00,2315,1347,453,348,850,2753,153,505,0,1305,1685,914,773,0,3791,690,340,1257,1649,2459,733,1280,1164
05/08/2019 13:00:00,2596,1442,480,386,947,2601,130,465,0,1329,1715,1060,816,0,4486,698,492,1342,1388,2696,725,1384,1195
05/08/2019 14:00:00,2734,1411,532,366,1120,2169,186,590,0,1422,1550,1149,805,0,4297,796,742,1561,1380,3177,774,1570,1195
05/08/2019 15:00:00,2861,1449,460,274,1120,2427,132,505,0,1467,1382,1079,944,0,4424,815,728,1571,1475,2870,886,1503,1119
05/08/2019 16:00:00,2890,1629,281,330,1178,2416,127,588,0,1329,1294,1175,744,0,4320,784,676,1696,1540,3031,626,1286,1127
05/08/2019 17:00:00,2906,1571,316,380,1110,2730,129,521,0,1184,1161,1319,476,0,4333,702,564,1817,1621,3522,272,1336,1071
05/08/2019 18:00:00,2342,1518,231,419,1180,2252,129,558,0,883,1047,1342,533,1372,3445,543,421,1742,1635,1832,259,1067,905
05/08/2019 19:00:00,1867,1267,118,361,1119,1882,110,457,0,826,953,1261,405,1189,2033,492,417,918,1323,917,261,975,676
05/08/2019 20:00:00,1370,1250,60,254,810,1570,83,417,0,636,1126,967,285,944,1124,404,241,626,953,680,382,708,491
05/08/2019 21:00:00,995,930,33,186,934,1179,101,437,0,584,772,749,258,702,706,315,235,398,788,587,362,561,412
05/08/2019 22:00:00,748,796,25,126,801,904,153,520,0,495,983,561,195,592,404,236,140,319,913,576,294,430,240
05/08/2019 23:00:00,487,557,14,87,458,589,43,360,0,326,690,325,141,411,229,166,122,216,1345,431,124,296,222
06/08/2019 00:00:00,243,158,21,45,217,285,14,115,0,139,2028,143,45,164,83,85,30,71,306,293,57,84,88
06/08/2019 01:00:00,153,67,4,16,114,323,8,54,0,77,2899,65,23,110,46,23,12,45,213,207,21,35,33
06/08/2019 02:00:00,127,78,3,5,112,265,4,233,0,66,2050,49,60,140,36,35,12,36,175,381,9,37,67
06/08/2019 03:00:00,128,51,5,14,54,175,9,5,0,65,1209,109,20,98,35,36,7,24,144,262,9,46,16
06/08/2019 04:00:00,46,38,7,9,29,109,38,8,0,35,339,27,9,37,25,11,0,9,39,60,4,21,16
06/08/2019 05:00:00,73,81,10,15,39,155,20,26,0,50,520,55,25,84,114,34,8,19,63,75,10,57,47
06/08/2019 06:00:00,358,442,36,43,259,959,47,278,0,314,1362,188,119,269,370,158,77,74,371,289,95,427,305
06/08/2019 07:00:00,682,830,52,102,471,1939,118,560,0,526,2004,386,251,478,738,315,230,174,765,595,211,573,670
06/08/2019 08:00:00,1377,1499,109,303,899,2149,121,819,0,901,1728,684,677,1031,1607,818,548,505,1308,1437,555,1206,1676
06/08/2019 09:00:00,1537,1312,132,277,688,2532,203,724,0,795,756,719,498,931,1936,757,435,660,1467,1038,284,975,1227
06/08/2019 10:00:00,1714,1501,189,259,822,2369,37,588,0,868,586,894,606,1048,2572,701,450,877,1566,1440,246,1020,997
06/08/2019 11:00:00,2248,1587,231,307,738,2655,129,598,0,860,591,1103,679,1237,3512,861,537,1033,1346,2012,377,1172,1154
06/08/2019 12:00:00,2543,1710,284,534,816,2742,126,610,0,1055,936,1385,677,1334,4030,780,800,1236,1175,2319,208,1203,1285
06/08/2019 13:00:00,3270,2172,548,648,1133,3248,195,821,0,1234,1243,1622,1091,1775,5207,1081,1004,1535,1757,3123,240,1672,1553
06/08/2019 14:00:00,2574,1616,320,427,803,3001,136,589,0,1149,782,1343,720,1478,4159,788,776,1520,1328,2382,318,1173,1143
06/08/2019 15:00:00,3050,1806,475,222,698,2992,126,724,0,1364,767,1379,915,1773,4157,965,631,1307,1499,2372,354,1395,1212
06/08/2019 16:00:00,3065,1859,298,336,1145,3225,168,767,0,1368,857,1498,977,1860,4542,1045,776,1422,1760,2349,331,1458,1573
06/08/2019 17:00:00,3376,2058,276,459,1721,3356,189,944,0,1536,1354,1698,1084,2185,4915,1219,841,2402,1939,2503,262,1642,1973
06/08/2019 18:00:00,2907,1834,199,435,1514,3213,150,850,0,1137,1324,1583,794,1776,4106,903,736,2681,1403,1929,432,1343,1529
06/08/2019 19:00:00,1708,1361,92,328,867,2473,112,605,0,907,1028,1221,442,1268,2281,515,512,1269,1174,1155,400,909,963
06/08/2019 20:00:00,1148,1220,51,257,884,1970,25,431,0,691,1011,1001,324,1015,1263,407,311,960,1151,889,404,703,652
06/08/2019 21:00:00,969,970,41,187,814,1740,78,463,0,653,724,682,267,893,831,347,301,884,986,869,363,649,540
06/08/2019 22:00:00,733,694,41,164,639,1277,125,403,0,567,689,459,197,669,485,314,177,625,950,587,243,533,316
06/08/2019 23:00:00,452,392,27,91,411,857,48,183,0,335,831,243,108,387,174,159,104,317,646,361,131,281,162
07/08/2019 00:00:00,218,166,7,25,162,252,15,81,0,149,1604,117,47,164,77,81,44,78,271,226,41,107,49
07/08/2019 01:00:00,138,81,6,26,106,140,5,32,0,102,2241,62,18,102,46,29,10,43,247,160,20,46,40
07/08/2019 02:00:00,66,57,4,16,53,90,5,18,0,66,1912,54,11,72,42,15,5,12,109,117,26,21,14
07/08/2019 03:00:00,54,43,2,10,46,94,6,15,0,61,1767,29,11,62,34,19,3,48,93,131,19,18,18
07/08/2019 04:00:00,50,26,7,5,36,130,12,4,0,42,1341,24,10,80,26,16,8,16,81,147,13,12,11
07/08/2019 05:00:00,95,105,17,14,66,197,30,34,0,73,786,61,34,91,110,36,8,21,111,104,31,33,70
