Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side
05/04/2019 15:00,3485,1790,727,503,1376,2756,2710,1017,0,1717,916,1357,972,2157,4403,1143,787,1550,1512,3217,1214,1574,1357
05/04/2019 16:00,3765,2077,780,657,1655,3342,3179,1237,0,1761,1150,1481,1116,2484,4726,1295,940,1739,1592,3651,1362,1866,1683
05/04/2019 17:00,4092,2141,905,649,1641,3653,3345,1259,0,2101,1395,1605,1404,2807,5250,1575,1187,2092,1675,4056,1577,2126,2104
05/04/2019 18:00,3207,1778,749,628,1506,2956,3275,1074,0,1761,2309,1445,1046,2419,4195,1183,752,2314,1221,3334,1385,1830,1774
05/04/2019 19:00,2303,1432,490,600,1141,2039,4872,810,0,1430,2007,1380,636,1834,2588,886,0,1711,1504,2244,1225,1443,1169
05/04/2019 20:00,1581,1141,216,368,1171,1159,4351,786,0,1133,2160,942,435,1264,1358,620,1,1294,1261,1277,1082,1104,772
05/04/2019 21:00,1177,962,97,257,1158,944,3223,704,0,993,1631,694,294,1123,688,554,347,1081,1143,887,931,908,687
05/04/2019 22:00,819,700,84,312,904,790,2136,816,0,869,2372,523,316,904,390,466,304,755,941,849,805,676,494
05/04/2019 23:00,727,680,75,522,921,772,2037,944,0,800,3359,322,297,1023,289,481,315,801,931,843,590,636,497
06/04/2019 00:00,501,425,66,721,540,279,1260,943,0,508,3267,190,214,705,147,363,198,488,959,664,418,399,317
06/04/2019 01:00,348,265,45,120,471,0,609,851,0,338,2451,153,147,563,94,186,128,300,959,579,436,222,173
06/04/2019 02:00,328,258,23,94,430,6,242,849,0,302,2288,97,108,410,76,139,54,185,515,546,484,180,162
06/04/2019 03:00,309,217,17,65,387,0,91,799,0,230,1932,105,85,489,59,113,75,185,567,478,255,144,127
06/04/2019 04:00,169,93,16,43,121,11,173,33,0,152,1741,54,27,186,56,34,13,69,173,241,124,58,37
06/04/2019 05:00,124,70,18,19,103,3,164,22,0,69,1097,53,20,123,63,19,9,30,128,120,68,21,29
06/04/2019 06:00,254,231,47,21,196,1,222,119,0,186,1295,144,60,223,193,83,26,60,212,173,195,355,108
06/04/2019 07:00,389,456,58,52,373,0,1237,246,0,249,1847,234,128,269,374,155,40,165,360,298,374,356,191
06/04/2019 08:00,789,629,100,106,571,3,1797,338,0,342,2746,289,154,506,649,210,122,324,543,611,488,450,360
06/04/2019 09:00,1282,953,221,224,917,12,3095,568,0,680,551,582,354,846,1628,452,203,603,962,1053,840,780,783
06/04/2019 10:00,2020,1247,501,297,999,0,1105,688,0,765,598,846,512,1254,2639,603,347,1089,1099,1938,932,971,1006
06/04/2019 11:00,2295,1453,687,443,1092,0,1279,793,0,1185,696,964,749,1573,3624,699,529,1386,1141,2689,736,1300,1250
06/04/2019 12:00,3259,1620,930,529,1409,0,1827,844,0,1601,937,1129,746,1902,4498,782,678,1794,1659,3356,805,1717,1258
06/04/2019 13:00,3583,1896,1008,665,1204,0,2164,964,0,1938,1026,1331,1139,2432,5325,993,838,2142,1701,3951,1272,1695,1506
06/04/2019 14:00,3659,2236,1188,751,1256,0,1696,1030,0,2128,1061,1359,1014,2626,5433,1086,907,2375,1780,4580,1615,1844,1365
06/04/2019 15:00,3745,1952,1170,702,1498,0,1561,919,0,2081,1017,1467,991,2552,5632,1027,913,2329,1763,4305,1534,1841,1377
06/04/2019 16:00,3388,1909,1049,644,1396,1,2699,1083,0,2041,1084,1579,1006,2637,5481,1273,994,2385,1875,4156,1195,1793,1593
06/04/2019 17:00,6,1807,770,667,1112,0,1958,961,0,1682,2017,1503,832,2528,4906,1047,917,2072,1671,3488,1070,1869,1350
06/04/2019 18:00,11,1796,602,633,1220,0,2874,981,0,1525,2716,1465,912,2252,3836,923,799,1768,1431,2836,1125,1650,1213
06/04/2019 19:00,1,1721,464,544,1487,0,2525,900,0,1365,2690,1321,609,2072,2608,763,315,1426,1369,1814,1211,1439,963
06/04/2019 20:00,0,1391,243,376,1394,0,1670,914,0,1206,2287,1011,425,1668,1348,805,0,1015,1259,1177,1064,1220,772
06/04/2019 21:00,0,1157,158,331,1419,0,2102,797,0,1023,2746,794,367,1413,765,702,0,627,1290,1000,838,985,689
06/04/2019 22:00,0,1020,88,251,1158,0,3005,1092,0,1108,2104,627,319,1340,490,652,0,660,1479,978,834,844,526
06/04/2019 23:00,0,925,104,181,1197,0,1928,1352,0,946,2455,404,285,1274,303,565,215,750,1301,866,628,837,485
07/04/2019 00:00,0,454,43,142,762,0,1695,1118,0,529,3116,244,177,823,157,394,270,489,1114,847,381,427,508
07/04/2019 01:00,0,364,43,128,586,0,492,959,0,539,3461,156,198,764,139,253,132,352,708,744,303,326,277
07/04/2019 02:00,0,315,13,79,561,0,601,1042,0,498,2579,133,170,581,110,212,103,215,790,671,175,266,416
07/04/2019 03:00,0,287,24,59,488,0,233,433,0,390,2317,91,152,671,101,159,95,278,890,744,220,214,160
07/04/2019 04:00,0,76,10,28,159,0,122,41,0,121,2276,62,35,255,71,62,18,65,276,419,105,63,59
07/04/2019 05:00,0,67,14,11,76,0,79,22,0,55,2259,39,17,139,38,29,12,15,121,139,39,44,22
07/04/2019 06:00,0,164,21,30,98,0,180,38,0,117,2182,87,44,188,103,45,21,28,163,217,79,261,83
07/04/2019 07:00,0,162,26,56,122,0,365,64,0,90,3000,113,55,163,103,56,25,70,190,150,155,177,73
07/04/2019 08:00,0,404,80,64,411,0,1984,215,0,254,3387,183,103,260,259,150,49,210,396,277,301,232,162
07/04/2019 09:00,0,659,109,172,631,0,2825,343,0,448,3239,370,169,508,724,229,137,244,656,599,395,417,393
07/04/2019 10:00,0,886,333,207,660,0,2618,510,0,710,2873,532,297,875,1415,385,171,533,925,1205,493,720,690
07/04/2019 11:00,0,1121,554,292,725,0,1439,642,0,916,2230,761,500,1161,2461,518,367,786,1078,1885,514,958,993
07/04/2019 12:00,0,1175,533,413,926,0,1125,680,0,1215,2294,975,599,1443,3322,508,504,1183,1436,2812,859,1261,1036
07/04/2019 13:00,0,1417,894,603,1040,0,1411,788,0,1204,2067,1044,637,1390,4091,642,621,1479,1247,2984,854,1487,1090
07/04/2019 14:00,0,1555,865,568,1160,0,2393,717,0,1402,1880,1196,770,1740,4312,772,718,1752,1255,3417,1057,1362,1044
07/04/2019 15:00,0,1439,791,554,1147,0,1708,690,0,1412,2332,1255,637,1695,4463,669,727,1668,1292,3222,857,1428,1052
07/04/2019 16:00,0,1514,715,546,1190,0,2432,768,0,1121,2109,1221,604,1830,4423,801,673,1665,1521,3239,726,1413,997
07/04/2019 17:00,4,1415,550,494,1252,0,2151,748,0,1221,1767,1227,547,1738,3815,710,535,1416,1484,2563,1175,1236,969
07/04/2019 18:00,1237,1477,354,553,1335,0,2206,644,0,999,1749,1144,611,1600,3030,607,429,1126,1247,2005,848,1182,780
07/04/2019 19:00,1842,1250,221,451,959,0,2941,723,0,898,1636,1131,507,1377,1679,589,311,966,1225,1334,1044,910,565
07/04/2019 20:00,1327,1182,192,440,1171,0,2097,631,0,711,1620,778,387,1058,959,438,201,595,1005,941,757,621,463
07/04/2019 21:00,965,782,121,190,914,0,1593,487,0,627,1743,491,208,829,514,366,150,537,1133,649,554,543,330
07/04/2019 22:00,769,641,107,142,778,0,1578,445,0,556,2024,410,153,741,323,294,87,381,881,582,716,443,221
07/04/2019 23:00,514,460,48,233,517,0,1381,209,0,403,2901,223,149,458,167,209,51,200,550,478,320,267,176
08/04/2019 00:00,282,149,23,62,252,0,429,77,0,210,3811,119,37,222,143,76,31,124,281,308,143,119,65
08/04/2019 01:00,183,81,6,23,172,0,288,49,0,95,3575,37,26,178,40,50,16,71,204,206,169,41,39
08/04/2019 02:00,115,65,7,16,57,0,48,19,0,54,2734,33,12,117,50,39,8,18,112,148,204,30,17
08/04/2019 03:00,75,36,8,14,31,0,22,44,0,77,1638,26,10,87,32,16,19,8,65,154,28,23,13
08/04/2019 04:00,96,42,20,8,50,0,27,8,0,61,1945,34,25,127,75,35,5,20,98,177,15,36,23
08/04/2019 05:00,129,90,8,17,135,0,124,52,0,89,1392,69,32,130,104,47,7,21,138,116,39,61,48
08/04/2019 06:00,370,392,47,55,356,0,509,316,0,356,1951,197,149,315,310,145,75,115,404,256,305,320,267
08/04/2019 07:00,687,831,118,120,1055,0,1552,559,0,600,2947,397,317,603,674,378,266,296,703,830,692,630,748
08/04/2019 08:00,1640,1508,277,325,1359,0,3248,1160,0,1049,2657,954,719,1226,1517,776,633,608,1320,1832,1369,1358,1788
08/04/2019 09:00,1621,1548,237,318,974,0,2536,1071,0,1023,933,940,739,1090,1976,790,548,586,1141,1555,921,1306,1313
08/04/2019 10:00,1916,1394,295,361,817,0,1587,883,0,1083,675,937,540,1092,2678,850,500,754,1243,1495,697,1089,993
08/04/2019 11:00,2337,1505,439,364,750,1,1724,743,0,1060,765,1078,645,1282,3205,790,651,941,1392,2237,706,1155,1104
08/04/2019 12:00,2368,1292,408,415,829,0,2610,719,0,1262,841,1241,590,1491,3269,1008,782,933,1328,2342,734,1304,1078
08/04/2019 13:00,2589,1202,441,490,945,0,3904,684,0,1202,954,1184,617,1359,3412,848,799,1173,1147,2234,758,1073,1074
08/04/2019 14:00,2329,1213,427,377,937,1,3175,512,0,1168,794,1165,629,1352,2485,1056,642,929,1237,1904,711,982,939
08/04/2019 15:00,2350,1301,443,357,1048,0,2557,567,0,1186,752,1134,567,1565,2498,910,559,930,1301,2025,890,1088,1040
08/04/2019 16:00,2714,1611,599,486,1370,0,2820,741,0,1551,1049,1316,960,1846,3113,1748,713,1219,1478,2552,915,1361,1398
08/04/2019 17:00,3270,1922,768,641,1475,10,3910,987,0,1824,1386,1516,1297,2241,3772,1506,913,1494,1401,2954,1343,1544,1924
08/04/2019 18:00,2680,1488,540,560,1497,15,3163,673,0,1339,1813,1275,863,1787,3246,1004,705,1242,1470,2289,1327,1364,1454
08/04/2019 19:00,1856,1233,346,339,1168,17,1114,583,0,1029,1480,1063,486,1338,1906,693,404,760,1141,1150,994,1024,858
08/04/2019 20:00,1113,927,159,272,973,23,2490,455,0,786,1122,771,361,1055,928,610,240,408,1003,773,601,813,611
08/04/2019 21:00,778,697,93,224,797,14,3349,417,0,645,736,485,230,884,448,412,159,311,775,588,732,629,415
08/04/2019 22:00,715,528,52,160,779,11,2139,369,0,667,2056,341,281,728,342,302,102,247,653,519,487,457,309
08/04/2019 23:00,333,289,42,56,393,0,490,175,0,297,2356,156,145,383,140,181,49,160,397,363,222,219,198
09/04/2019 00:00,175,121,22,30,156,0,235,55,0,116,3152,70,47,145,75,130,12,62,187,214,113,83,95
09/04/2019 01:00,98,66,6,26,106,0,278,86,0,65,3350,52,21,118,38,80,0,32,114,220,165,38,30
09/04/2019 02:00,118,39,3,12,51,0,47,114,0,82,2611,46,38,121,46,10,5,23,117,227,41,33,39
09/04/2019 03:00,100,55,4,12,35,0,14,169,0,52,1694,19,21,81,16,20,26,32,84,152,30,20,16
09/04/2019 04:00,41,44,11,10,27,0,209,7,0,25,1232,38,21,48,33,15,2,9,32,50,36,10,14
09/04/2019 05:00,99,84,13,17,32,0,80,35,0,37,626,64,27,70,81,45,13,14,49,70,38,26,48
09/04/2019 06:00,365,400,61,44,449,70,402,292,0,300,1517,230,135,286,283,134,67,93,335,304,300,333,252
09/04/2019 07:00,752,904,116,106,873,0,1682,596,0,619,2388,403,332,606,767,423,273,377,791,739,791,604,782
09/04/2019 08:00,1308,1599,309,318,1194,0,3632,1046,0,1131,2753,980,793,1294,1739,898,624,858,1308,1893,1608,1384,1954
09/04/2019 09:00,1563,1482,294,346,916,0,2070,994,0,1095,1020,895,576,1219,2043,823,557,712,1140,1411,1009,1277,1486
09/04/2019 10:00,1918,1292,305,357,810,0,1913,760,0,1041,698,902,508,1114,2426,730,592,846,1107,1388,828,1140,983
09/04/2019 11:00,2301,1418,483,366,875,0,1992,667,0,1067,668,1070,639,1347,2876,871,569,1020,1285,1994,729,1273,1039
09/04/2019 12:00,3016,1840,813,615,1064,0,2463,828,0,1336,1214,1351,709,1764,3935,906,869,1288,1468,2880,712,1464,1280
09/04/2019 13:00,3586,2194,915,828,1203,0,3850,1100,0,1587,1570,1427,1184,1972,4563,1125,1311,1576,1690,3940,1169,1753,1617
09/04/2019 14:00,2772,1593,633,465,1046,0,2590,673,0,1278,936,1247,770,1670,3840,895,850,1410,1215,2689,627,1536,1279
09/04/2019 15:00,2760,1563,529,492,999,0,2572,716,0,1221,841,1319,667,1574,3808,991,768,1431,1115,2477,620,1391,1235
09/04/2019 16:00,3191,1635,525,502,1335,0,2864,840,0,1443,1100,1502,919,1916,4025,1189,806,1557,1191,2660,881,1589,1459
09/04/2019 17:00,3495,2151,649,610,1780,0,3466,1176,0,1746,1422,1623,1273,2365,4589,1490,1079,1768,1319,3060,1140,2000,2191
09/04/2019 18:00,2903,1827,466,588,1948,0,4209,821,0,1585,2258,1542,965,2099,3251,1256,850,1478,1385,2593,1246,1646,1740
09/04/2019 19:00,1893,1511,260,462,1336,0,2517,568,0,1069,1986,1224,599,1616,2070,1050,585,1011,1067,1706,1006,1279,1127
09/04/2019 20:00,1270,1161,160,310,1069,0,3129,474,0,820,1278,907,406,1136,1082,968,308,719,1018,1030,852,945,717
09/04/2019 21:00,915,832,108,294,917,0,3690,440,0,775,2374,655,324,935,565,777,254,502,966,696,620,719,502
09/04/2019 22:00,760,752,59,271,828,0,2061,517,0,773,3053,433,322,945,378,546,211,394,972,695,631,672,401
09/04/2019 23:00,500,478,53,85,533,0,679,258,0,438,2847,238,209,504,197,258,76,220,775,593,245,346,334
10/04/2019 00:00,251,139,25,50,267,0,356,61,0,122,3161,76,71,215,76,179,39,96,465,355,213,105,82
10/04/2019 01:00,128,97,13,21,75,0,186,29,0,104,3149,32,20,152,39,56,3,53,162,239,135,49,38
10/04/2019 02:00,92,50,4,19,100,0,173,4,0,158,2622,26,28,117,28,42,5,31,234,212,44,29,20
10/04/2019 03:00,64,32,7,478,94,0,19,5,0,58,1328,28,8,97,22,16,3,13,90,189,72,28,15
10/04/2019 04:00,103,35,12,15,40,0,102,9,0,27,1454,29,16,90,34,65,2,9,82,84,38,11,12
10/04/2019 05:00,108,89,21,15,64,0,114,36,0,40,1076,61,32,78,76,51,10,20,143,83,29,42,47
10/04/2019 06:00,355,438,73,48,627,0,772,389,0,339,1962,200,125,307,275,181,64,137,491,305,329,409,266
10/04/2019 07:00,745,973,140,84,823,0,2201,781,0,632,2823,367,306,601,779,462,237,419,815,839,785,699,780
10/04/2019 08:00,1691,1630,301,333,970,0,3411,1286,0,1101,3089,1050,705,1175,1845,1024,606,710,1419,1542,1559,1514,1961
10/04/2019 09:00,1926,1551,334,335,994,0,2150,1202,0,1414,1121,871,628,1068,2214,876,590,723,1377,1333,1356,1482,1441
10/04/2019 10:00,1922,1449,387,328,801,0,2317,944,0,1157,679,994,599,983,2836,780,540,788,1479,1491,753,1082,1017
10/04/2019 11:00,2333,1496,348,371,781,0,2022,871,0,1161,852,1096,557,1118,3296,773,641,974,1414,2255,590,1167,992
10/04/2019 12:00,2991,1840,746,589,1021,0,2338,986,0,1467,1256,1396,738,1500,4261,956,1101,1064,1533,3041,1004,1526,1434
10/04/2019 13:00,3693,2297,1059,848,1161,0,3457,1055,0,1888,1752,1624,1050,1874,5070,1263,1263,216,1786,4621,1555,1715,1534
10/04/2019 14:00,2833,1914,880,601,1032,0,3973,853,0,1587,1221,1361,859,1819,4176,1405,854,1414,1250,3471,1164,1483,1132
10/04/2019 15:00,2850,1895,879,486,1112,0,3793,854,0,1635,995,1294,954,1789,4336,1326,748,1358,1357,3034,1095,1418,1324
10/04/2019 16:00,3303,2174,901,520,1521,0,5692,983,0,1844,1198,1474,1051,2126,4743,1443,825,1538,1328,2970,1042,1731,1556
10/04/2019 17:00,3339,2266,810,626,2026,0,3442,1189,0,2237,1673,1797,1333,2470,5200,1632,1158,1804,1804,3343,1405,2089,2264
10/04/2019 18:00,3004,2031,621,639,1857,0,3767,914,0,1693,2054,1747,1042,2020,4046,1520,424,1693,1673,2877,1348,1835,1795
10/04/2019 19:00,2122,1563,265,534,1193,0,3507,783,0,1255,1689,1374,592,1614,2496,1335,183,1507,1340,1829,1274,1478,1129
10/04/2019 20:00,1267,1246,166,338,1149,0,840,660,0,877,1810,988,445,1162,1126,1013,438,998,1050,1055,1010,1099,818
10/04/2019 21:00,995,884,83,264,901,0,3195,645,0,714,2124,755,347,972,604,795,231,667,961,794,892,888,544
10/04/2019 22:00,968,851,87,202,818,0,2904,731,0,639,2013,542,283,856,435,515,200,564,1000,740,787,674,425
10/04/2019 23:00,532,416,68,286,611,0,1740,326,0,390,2644,337,200,577,239,336,113,346,744,514,403,379,294
11/04/2019 00:00,228,206,15,59,217,0,646,94,0,162,3396,136,84,276,106,225,48,143,330,330,143,132,123
11/04/2019 01:00,135,95,14,97,123,0,90,39,0,149,2819,68,24,127,40,35,24,47,146,226,87,37,36
11/04/2019 02:00,70,76,11,20,120,0,38,23,0,74,2575,83,26,109,33,36,12,27,116,203,64,30,37
11/04/2019 03:00,99,35,2,520,44,0,141,9,0,99,1819,47,12,122,25,18,6,20,119,141,52,31,35
11/04/2019 04:00,64,43,8,689,40,0,128,27,0,38,425,35,14,72,62,16,4,9,60,90,28,24,20
11/04/2019 05:00,90,95,26,696,67,0,280,44,0,60,757,75,33,85,104,54,10,16,101,91,40,34,55
11/04/2019 06:00,312,442,70,161,599,0,595,363,0,299,2381,229,122,337,299,206,65,109,471,343,376,371,249
11/04/2019 07:00,729,936,134,103,1095,0,1552,813,0,652,2966,414,280,642,756,549,283,369,941,840,837,724,790
11/04/2019 08:00,1699,1654,387,310,1119,0,3188,1308,0,1267,2769,1014,850,1275,1941,1201,688,1025,1669,1700,1632,1417,1924
11/04/2019 09:00,1863,1486,280,354,985,0,2985,1210,0,1303,1152,941,694,1003,2092,982,622,628,1474,1227,1106,1343,1465
11/04/2019 10:00,2094,1360,394,343,702,0,2006,911,0,1211,778,948,511,968,2789,719,617,796,1001,1480,391,1159,1000
11/04/2019 11:00,2466,1540,551,417,793,0,2456,990,0,1114,657,1087,581,1140,3355,842,782,1046,1118,2484,415,1446,1110
11/04/2019 12:00,3173,1713,698,617,1086,0,3434,983,0,1407,1218,1558,864,1464,4183,970,977,1321,1254,3292,599,1597,1372
11/04/2019 13:00,3555,2140,891,712,1183,0,3608,1175,0,1486,1437,1592,1078,1755,4672,1130,1272,1714,1459,3778,692,1688,1513
11/04/2019 14:00,3097,1724,811,585,1201,0,2714,875,0,1533,1074,1350,805,1865,3689,1099,828,1494,1502,3411,790,1381,1143
11/04/2019 15:00,3113,1739,556,442,1139,0,2744,920,0,1585,888,1368,794,1794,3964,1006,763,1531,1136,2865,746,1563,1290
11/04/2019 16:00,3460,2020,679,514,1556,0,2121,1059,0,1473,1050,1491,1032,2004,4491,1282,872,1500,1310,3090,830,1761,1489
11/04/2019 17:00,3778,2191,848,655,1823,0,2748,1328,0,1740,1467,1584,1445,2346,4913,1537,1159,1176,1394,3669,1163,2020,2266
11/04/2019 18:00,3275,1942,727,596,1687,0,2198,1045,0,1632,2066,1485,1024,2010,3733,1341,1037,1712,1537,3434,1137,1914,1824
11/04/2019 19:00,2432,1537,484,479,1355,0,1915,881,0,1224,1841,1152,616,1653,2559,1226,645,1053,1282,2348,1221,1439,1141
11/04/2019 20:00,1824,1288,278,384,1262,0,1833,643,0,975,1514,968,505,1366,1604,1003,533,214,1250,1589,891,1104,861
11/04/2019 21:00,1217,1012,152,283,1151,0,1538,652,0,900,1747,630,338,1129,908,781,268,659,883,1005,675,908,651
11/04/2019 22:00,945,750,103,174,1005,0,1079,633,0,859,1673,510,306,879,459,457,266,512,847,852,580,724,490
11/04/2019 23:00,660,443,73,131,670,0,1438,540,0,582,2051,287,219,664,306,515,179,443,701,651,639,501,375
12/04/2019 00:00,296,209,28,60,246,0,464,272,0,236,2933,89,81,312,105,284,69,194,439,495,249,176,145
12/04/2019 01:00,175,97,21,332,126,0,198,99,0,107,2642,74,46,179,74,110,28,111,282,364,124,88,54
12/04/2019 02:00,153,84,11,46,102,0,49,100,0,134,2165,63,44,148,36,41,23,62,167,356,129,63,49
12/04/2019 03:00,152,83,13,28,133,0,30,183,0,85,1050,34,18,135,47,91,27,104,226,389,189,60,26
12/04/2019 04:00,116,50,14,9,65,0,41,10,0,46,495,32,20,102,60,41,7,33,132,159,112,20,33
12/04/2019 05:00,114,89,19,16,68,0,40,45,0,61,720,70,33,106,121,36,17,21,110,108,66,38,44
12/04/2019 06:00,353,455,73,55,538,0,543,332,0,361,1641,206,124,296,327,242,53,274,421,315,380,345,273
12/04/2019 07:00,677,988,143,111,973,0,1701,701,0,660,2336,410,275,588,646,457,293,745,830,800,909,687,729
12/04/2019 08:00,1680,1580,298,292,1136,0,3045,1133,0,1028,2487,855,653,1111,1462,1044,597,1388,1413,1960,1432,1346,1756
12/04/2019 09:00,1680,1380,297,355,863,0,2617,1216,0,1155,857,801,625,1048,2158,1128,574,882,1345,1728,957,1276,1438
12/04/2019 10:00,1984,1539,348,342,701,0,1617,935,0,1069,630,1056,598,1198,2838,842,156,956,1229,2019,912,1205,1096
12/04/2019 11:00,2575,1455,473,368,795,0,1897,926,0,1204,676,1166,699,1412,3555,1027,0,1140,1383,2404,898,1473,1216
12/04/2019 12:00,3204,1878,757,564,1185,0,1868,1073,0,1478,1075,1361,972,1802,4227,1097,1,1277,1664,3233,917,1771,1409
12/04/2019 13:00,3680,2068,905,759,1408,0,3277,1234,0,1884,1429,1488,1075,2200,5116,1095,1,1603,1635,3752,1245,2000,1800
12/04/2019 14:00,3316,1895,709,578,1214,0,2674,1041,0,1484,1055,1429,1731,1979,4624,960,114,1558,1607,3360,1033,1480,1509
12/04/2019 15:00,3467,1852,645,486,1183,0,2288,980,0,1554,927,1453,1550,2109,4654,1041,0,1456,1662,3237,1059,1584,1395
12/04/2019 16:00,3617,2095,733,591,1288,0,2108,1198,0,1694,1179,1565,1698,2288,5264,1401,8,1555,1740,3440,1053,1781,1745
12/04/2019 17:00,3924,2179,776,680,1377,0,2860,1441,0,1883,1489,1725,1816,2586,5530,1552,1019,1779,1743,3770,1696,1969,2272
12/04/2019 18:00,3141,1972,622,628,1485,0,3447,1202,0,1767,2458,1425,1232,2179,4360,1162,1034,2066,1657,2892,1543,1700,1805
12/04/2019 19:00,2429,1596,390,542,1396,0,2624,1019,0,1518,2075,1323,734,1795,2678,993,667,1217,1184,1714,1232,1387,1172
12/04/2019 20:00,1738,1436,237,523,1336,0,1175,936,0,1280,2016,1044,630,1527,1692,880,568,999,1235,1212,1145,1193,891
12/04/2019 21:00,1292,1113,155,399,1336,0,2157,1201,0,1257,1576,647,653,1344,842,885,410,690,1099,1004,929,1003,855
12/04/2019 22:00,1152,1014,134,237,1135,0,1965,1141,0,1090,1889,560,699,1328,540,697,424,610,1156,1145,887,938,730
12/04/2019 23:00,870,768,89,194,1062,0,1357,1130,0,831,2519,335,380,1093,330,725,381,702,1118,1053,524,698,516
13/04/2019 00:00,516,453,50,142,604,0,790,992,0,506,2484,247,336,747,162,559,217,537,1006,814,339,365,325
13/04/2019 01:00,417,314,29,142,633,0,711,853,0,492,2582,207,295,676,113,312,180,381,757,719,237,281,225
13/04/2019 02:00,329,332,16,49,432,0,459,735,0,338,2088,117,280,527,78,372,98,306,769,618,205,196,248
13/04/2019 03:00,348,256,17,92,368,0,274,485,0,446,2256,96,612,665,63,315,83,200,784,812,198,291,390
13/04/2019 04:00,247,111,15,100,136,0,366,37,0,201,2030,83,715,347,75,176,107,40,326,719,151,150,252
13/04/2019 05:00,132,81,18,19,55,0,432,21,0,64,1155,54,51,145,53,57,12,30,138,212,55,41,39
13/04/2019 06:00,252,212,29,21,175,0,399,154,0,164,1632,124,81,223,156,118,33,75,237,204,153,278,132
13/04/2019 07:00,399,504,53,52,457,0,563,331,0,242,2785,203,162,277,355,197,69,174,485,273,305,346,233
13/04/2019 08:00,720,692,107,93,544,0,892,399,0,317,2478,390,265,483,698,277,179,272,578,481,313,454,409
13/04/2019 09:00,1333,931,205,194,844,0,2387,550,0,475,523,543,790,793,1754,401,300,436,868,839,466,718,779
13/04/2019 10:00,1907,1202,409,312,837,0,2242,735,0,703,638,826,1086,1131,2829,724,476,894,1003,1421,812,895,1095
13/04/2019 11:00,2395,1299,655,508,887,0,1755,818,0,1187,858,961,1425,1435,3651,832,611,1241,1528,2580,1164,1116,1173
13/04/2019 12:00,3009,1694,763,527,1070,0,1843,944,0,1509,895,1180,1467,1671,4760,810,828,2177,1787,3434,1392,1398,1396
13/04/2019 13:00,3200,1870,883,685,1199,0,1905,984,0,1659,911,1393,1615,1990,5615,1035,1059,1692,1513,4031,1525,1587,1351
13/04/2019 14:00,3284,1975,1025,767,1320,0,2295,1033,0,1846,976,1450,1723,2328,6039,1163,954,2085,1513,4307,1686,1606,1330
13/04/2019 15:00,3648,1648,940,649,1417,0,2031,915,0,1664,849,1559,1366,2287,6085,928,991,2125,1685,3702,1346,1694,1340
13/04/2019 16:00,3653,1707,800,637,1456,0,2522,909,0,1631,929,1467,1112,2206,5855,996,947,2389,1731,3510,1141,1706,1327
13/04/2019 17:00,3468,1831,562,623,1402,0,1712,856,0,1477,1660,1521,756,2153,5347,994,961,2041,1799,3178,1108,1728,1313
13/04/2019 18:00,2760,1711,496,486,1312,0,1890,911,0,1353,1584,1376,818,1872,3604,977,941,1732,1616,2516,1027,1433,1070
13/04/2019 19:00,2072,1660,356,496,1327,0,1761,881,0,1219,1676,1437,509,1657,2398,801,658,1494,1397,1698,1132,1373,896
13/04/2019 20:00,1471,1287,102,351,1209,0,2947,959,0,1186,2319,997,356,1291,1113,657,424,962,1347,1164,1209,1142,701
13/04/2019 21:00,1191,1040,0,275,1197,0,2416,831,0,970,1072,670,326,1134,639,944,409,1030,1223,926,843,879,519
13/04/2019 22:00,1026,981,0,222,1094,0,1666,795,0,1001,1161,543,294,1039,409,557,359,1193,1310,910,767,738,464
13/04/2019 23:00,813,824,0,251,944,0,2712,1004,0,765,2184,414,293,1019,302,556,337,286,987,918,589,674,418
14/04/2019 00:00,448,430,0,152,654,0,998,1028,0,503,2933,230,138,669,172,447,229,290,1010,716,383,343,255
14/04/2019 01:00,391,298,9,109,489,0,717,850,0,450,2912,162,145,641,121,248,153,346,738,629,253,264,198
14/04/2019 02:00,423,324,27,67,413,0,528,697,0,374,2684,147,107,480,79,208,87,365,651,577,206,217,157
14/04/2019 03:00,333,194,21,55,417,0,177,413,0,321,2191,99,112,578,98,208,47,271,778,577,210,191,147
14/04/2019 04:00,197,117,12,46,79,0,79,76,0,90,1157,52,20,188,44,130,17,32,193,358,86,40,31
14/04/2019 05:00,77,44,15,15,51,0,69,22,0,56,607,59,11,99,33,30,6,37,73,124,81,18,22
14/04/2019 06:00,144,125,23,25,81,0,178,42,0,146,663,87,35,179,67,102,19,35,91,118,81,325,59
14/04/2019 07:00,186,189,28,30,118,0,282,62,0,87,2174,113,40,154,110,139,24,66,136,100,67,250,83
14/04/2019 08:00,268,307,31,48,394,0,1180,278,0,197,3081,163,94,211,225,248,70,155,323,220,323,258,167
14/04/2019 09:00,521,625,74,118,552,0,1632,414,0,349,3263,346,146,452,558,309,115,278,524,427,588,442,334
