"Hourly By Entrance - Week 31, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
13:00,5361,0,7053,0,5493,0,7330,0,6046,0,6028,0,4255,0
14:00,4748,0,5523,0,5135,0,6604,0,5810,0,7546,0,4731,0
15:00,5950,0,5646,0,5904,0,6733,0,6197,0,7479,0,6105,0
16:00,8692,0,7924,0,6623,0,6990,0,6445,0,7900,0,5789,0
17:00,9542,0,9216,0,6599,0,7118,0,7413,0,8580,0,5023,0
18:00,4867,0,5789,0,4885,0,5811,0,6006,0,4539,0,3519,0
19:00,1947,0,2107,0,2270,0,3946,0,2547,0,2416,0,1464,0
20:00,1012,0,1024,0,1177,0,2816,0,1496,0,1121,0,892,0
21:00,934,0,764,0,837,0,1313,0,969,0,949,0,735,0
22:00,566,0,448,0,295,0,505,0,632,0,531,0,485,0
23:00,231,0,215,0,178,0,322,0,397,0,466,0,366,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,339,0,329,0,331,0,437,0,548,0,891,0,876,0
01:00,209,0,147,0,121,0,192,0,256,0,653,0,636,0
02:00,113,0,85,0,77,0,136,0,205,0,425,0,528,0
03:00,78,0,91,0,95,0,169,0,195,0,648,0,885,0
04:00,131,0,137,0,119,0,208,0,158,0,308,0,479,0
05:00,184,0,223,0,175,0,255,0,199,0,141,0,97,0
06:00,502,0,390,0,343,0,431,0,424,0,329,0,121,0
07:00,630,0,1146,0,861,0,753,0,932,0,507,0,154,0
08:00,1772,0,2620,0,2108,0,1711,0,1886,0,676,0,219,0
09:00,2085,0,2487,0,2091,0,2205,0,2326,0,1004,0,372,0
10:00,2050,0,2245,0,1864,0,2096,0,2728,0,2261,0,974,0
11:00,2868,0,3294,0,2878,0,3268,0,3439,0,5070,0,2267,0
12:00,5290,0,6271,0,4921,0,5439,0,6091,0,8048,0,4490,0
13:00,10527,0,11470,0,8315,0,10595,0,11630,0,10302,0,6072,0
14:00,7791,0,9181,0,6901,0,7695,0,7705,0,11975,0,7723,0
15:00,7475,0,7815,0,6416,0,6147,0,7603,0,11990,0,7553,0
16:00,7930,0,7617,0,6924,0,7993,0,9012,0,11690,0,7589,0
17:00,8758,0,8302,0,8866,0,10249,0,9883,0,9705,0,6554,0
18:00,6498,0,5599,0,6063,0,10375,0,6899,0,6092,0,3606,0
19:00,2630,0,2863,0,2790,0,6190,0,3264,0,2936,0,2117,0
20:00,1360,0,1715,0,1637,0,3726,0,2043,0,1716,0,1166,0
21:00,952,0,1182,0,1130,0,1737,0,1450,0,1615,0,787,0
22:00,983,0,1195,0,1114,0,1320,0,1549,0,1645,0,673,0
23:00,542,0,663,0,660,0,844,0,1139,0,1292,0,470,0
