"Hourly By Entrance - Week 11, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
22:00,747,0,862,0,1058,0,1288,0,1382,0,1745,0,709,0
23:00,559,0,576,0,815,0,1104,0,1157,0,1435,0,561,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,4,0,20,0,15,0,24,0,46,0,53,0,921,0
01:00,0,0,10,0,2,0,11,0,32,0,40,0,814,0
02:00,37,0,60,0,108,0,80,0,233,0,421,0,543,0
03:00,57,0,93,0,52,0,134,0,377,0,967,0,1079,0
04:00,78,0,41,0,31,0,66,0,139,0,320,0,276,0
05:00,142,0,153,0,133,0,123,0,143,0,128,0,75,0
06:00,383,0,403,0,404,0,367,0,325,0,221,0,128,0
07:00,862,0,1078,0,635,0,696,0,780,0,391,0,141,0
08:00,1896,0,3049,0,3050,0,1878,0,2005,0,874,0,247,0
09:00,2423,0,3060,0,5740,0,2212,0,2456,0,1602,0,671,0
10:00,3008,0,3830,0,5449,0,2959,0,2867,0,4348,0,1676,0
11:00,3674,0,5203,0,4985,0,3613,0,4616,0,5651,0,3147,0
12:00,4624,0,5124,0,4772,0,5290,0,6092,0,7308,0,4031,0
13:00,5839,0,7328,0,6421,0,6766,0,8200,0,8055,0,5105,0
14:00,4695,0,5978,0,6012,0,5730,0,7693,0,8751,0,5440,0
15:00,5197,0,6512,0,6705,0,6583,0,8190,0,8099,0,6624,0
16:00,6502,0,6608,0,7254,0,8307,0,7760,0,7327,0,7305,0
17:00,6974,0,7150,0,7942,0,8615,0,8097,0,6523,0,7557,0
18:00,1770,0,2094,0,2590,0,3879,0,3019,0,4101,0,4126,0
19:00,269,0,141,0,221,0,550,0,294,0,2354,0,685,0
20:00,209,0,92,0,195,0,391,0,204,0,1156,0,511,0
21:00,100,0,79,0,121,0,271,0,204,0,610,0,392,0
22:00,94,0,21,0,86,0,155,0,104,0,241,0,327,0
23:00,71,0,36,0,77,0,120,0,86,0,76,0,256,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,66,0,100,0,145,0,93,0,133,0,240,0,138,0
01:00,30,0,52,0,86,0,36,0,92,0,162,0,92,0
02:00,28,0,36,0,56,0,52,0,74,0,119,0,77,0
03:00,56,0,128,0,131,0,56,0,57,0,191,0,150,0
04:00,113,0,26,0,93,0,134,0,122,0,86,0,56,0
05:00,217,0,271,0,204,0,234,0,232,0,150,0,34,0
06:00,448,0,461,0,391,0,485,0,454,0,301,0,119,0
07:00,700,0,937,0,588,0,909,0,970,0,437,0,173,0
08:00,1399,0,1756,0,2203,0,1528,0,1916,0,881,0,292,0
09:00,1838,0,2047,0,3955,0,2274,0,2371,0,1600,0,578,0
10:00,2203,0,3004,0,3764,0,2621,0,2893,0,3183,0,1583,0
11:00,3214,0,3634,0,3624,0,3992,0,4784,0,5079,0,2844,0
12:00,4562,0,5037,0,4722,0,5532,0,6029,0,6722,0,4819,0
13:00,5622,0,6470,0,6111,0,6649,0,7869,0,7000,0,6632,0
14:00,4748,0,4613,0,4537,0,4692,0,6809,0,7499,0,7402,0
15:00,5426,0,4654,0,4697,0,4978,0,7405,0,6759,0,7075,0
16:00,5519,0,4648,0,4733,0,5955,0,7438,0,6502,0,6848,0
17:00,5469,0,5210,0,5061,0,6799,0,7300,0,5556,0,6941,0
18:00,3685,0,3483,0,3892,0,5815,0,4958,0,3013,0,4310,0
19:00,1690,0,1190,0,1760,0,3983,0,2343,0,1399,0,1931,0
20:00,822,0,687,0,1307,0,2504,0,1338,0,521,0,977,0
21:00,538,0,414,0,633,0,1044,0,891,0,421,0,711,0
22:00,252,0,318,0,348,0,436,0,542,0,248,0,556,0
23:00,186,0,186,0,226,0,307,0,367,0,224,0,418,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,201,0,201,0,198,0,282,0,451,0,893,0,1427,0
01:00,88,0,82,0,51,0,140,0,160,0,599,0,1292,0
02:00,47,0,41,0,64,0,103,0,127,0,488,0,871,0
03:00,102,0,81,0,57,0,106,0,196,0,774,0,903,0
04:00,77,0,86,0,155,0,90,0,128,0,235,0,184,0
05:00,187,0,133,0,164,0,180,0,134,0,85,0,45,0
06:00,519,0,717,0,201,0,440,0,322,0,201,0,86,0
07:00,1076,0,1291,0,262,0,1124,0,1009,0,259,0,179,0
08:00,2420,0,3502,0,2132,0,2678,0,2615,0,324,0,188,0
09:00,2208,0,2377,0,2213,0,2331,0,1538,0,1012,0,459,0
10:00,2749,0,2260,0,2126,0,2154,0,2715,0,4262,0,1649,0
11:00,3975,0,3931,0,2955,0,2743,0,4065,0,8933,0,3160,0
12:00,5738,0,6208,0,5847,0,5451,0,5964,0,8837,0,4653,0
13:00,8882,0,10178,0,10428,0,10635,0,10821,0,9007,0,5083,0
14:00,4337,0,4665,0,5663,0,6396,0,8945,0,11017,0,4573,0
15:00,3725,0,4159,0,4849,0,5846,0,8818,0,11336,0,5182,0
16:00,5403,0,4740,0,6273,0,5423,0,9619,0,11039,0,6012,0
17:00,6716,0,8009,0,9044,0,9502,0,11681,0,9419,0,4172,0
18:00,4812,0,5968,0,7212,0,10086,0,6457,0,6312,0,2809,0
19:00,1483,0,1556,0,2062,0,5585,0,1816,0,2299,0,971,0
20:00,906,0,937,0,1089,0,2493,0,1325,0,2164,0,724,0
21:00,607,0,747,0,876,0,1084,0,1221,0,1697,0,593,0
22:00,427,0,452,0,593,0,732,0,1212,0,1559,0,727,0
23:00,352,0,333,0,541,0,644,0,1151,0,1539,0,522,0
