"Hourly By Entrance - Week 16, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
02:00,113,0,131,0,182,0,256,0,416,0,857,0,1374,0
03:00,98,0,83,0,190,0,252,0,296,0,1154,0,2395,0
04:00,116,0,137,0,105,0,180,0,155,0,502,0,960,0
05:00,258,0,337,0,315,0,376,0,345,0,197,0,240,0
06:00,671,0,622,0,671,0,864,0,690,0,455,0,171,0
07:00,1127,0,1336,0,1400,0,1628,0,1483,0,506,0,206,0
08:00,2424,0,1908,0,3281,0,3134,0,2885,0,807,0,356,0
09:00,2142,0,2323,0,3154,0,2537,0,3127,0,1914,0,665,0
10:00,2837,0,2309,0,3045,0,2875,0,2920,0,3482,0,1279,0
11:00,3601,0,3965,0,4040,0,3405,0,4477,0,6004,0,2845,0
12:00,6202,0,6651,0,6163,0,5385,0,6787,0,9036,0,3951,0
13:00,9840,0,10286,0,10092,0,9027,0,9947,0,10581,0,4920,0
14:00,7303,0,8843,0,8659,0,6913,0,7837,0,10708,0,6492,0
15:00,6504,0,6618,0,5465,0,6139,0,7780,0,10892,0,7203,0
16:00,5887,0,6555,0,5440,0,6750,0,8573,0,11253,0,7042,0
17:00,8451,0,9044,0,9127,0,9170,0,10131,0,9957,0,5556,0
18:00,5917,0,5851,0,6915,0,9029,0,6983,0,6168,0,3059,0
19:00,2498,0,2880,0,3109,0,6019,0,3691,0,2846,0,1566,0
20:00,1797,0,2130,0,2439,0,4502,0,2891,0,2234,0,1365,0
21:00,1918,0,2082,0,2148,0,2850,0,2925,0,2321,0,1251,0
22:00,1358,0,1482,0,1630,0,2194,0,2466,0,2302,0,961,0
23:00,834,0,1226,0,1258,0,1639,0,2239,0,1949,0,752,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,228,0,236,0,210,0,316,0,271,0,677,0,974,0
01:00,158,0,95,0,145,0,149,0,115,0,491,0,896,0
02:00,134,0,97,0,123,0,91,0,136,0,624,0,854,0
03:00,63,0,160,0,58,0,144,0,156,0,952,0,944,0
04:00,168,0,108,0,155,0,193,0,127,0,215,0,1347,0
05:00,235,0,222,0,216,0,208,0,203,0,115,0,495,0
06:00,823,0,617,0,757,0,696,0,693,0,254,0,257,0
07:00,1739,0,1674,0,1600,0,1499,0,1758,0,349,0,266,0
08:00,3114,0,3573,0,2865,0,3371,0,3550,0,482,0,370,0
09:00,2899,0,2994,0,2667,0,2607,0,2873,0,1268,0,503,0
10:00,2870,0,2752,0,2640,0,2720,0,2964,0,3781,0,946,0
11:00,3535,0,3844,0,3252,0,3431,0,3826,0,8099,0,2061,0
12:00,6713,0,6956,0,6610,0,7209,0,7211,0,9016,0,3312,0
13:00,11197,0,10275,0,10525,0,10059,0,10270,0,10133,0,4468,0
14:00,7393,0,6683,0,7149,0,6590,0,5922,0,11059,0,4655,0
15:00,4446,0,4894,0,4276,0,5184,0,5117,0,10658,0,5243,0
16:00,4844,0,5592,0,4553,0,4668,0,6236,0,9236,0,4893,0
17:00,7190,0,8423,0,6759,0,8319,0,9110,0,7741,0,4827,0
18:00,5484,0,6189,0,5155,0,9020,0,6874,0,6100,0,3225,0
19:00,2824,0,2978,0,2655,0,6074,0,2703,0,2868,0,1919,0
20:00,1919,0,1640,0,1804,0,3645,0,1668,0,2520,0,1020,0
21:00,1233,0,1190,0,1159,0,1946,0,1430,0,1890,0,652,0
22:00,583,0,797,0,548,0,1083,0,1025,0,1492,0,489,0
23:00,378,0,557,0,355,0,642,0,789,0,1227,0,421,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,29,0,20,0,21,0,19,0,37,0,66,0,40,0
01:00,14,0,5,0,16,0,13,0,14,0,53,0,41,0
02:00,8,0,6,0,11,0,6,0,12,0,47,0,25,0
03:00,81,0,39,0,58,0,52,0,105,0,338,0,370,0
04:00,147,0,70,0,73,0,53,0,88,0,269,0,386,0
05:00,74,0,108,0,106,0,128,0,133,0,111,0,84,0
06:00,292,0,305,0,276,0,510,0,303,0,133,0,87,0
07:00,753,0,745,0,756,0,843,0,766,0,291,0,118,0
08:00,1429,0,1514,0,2091,0,2143,0,2156,0,775,0,204,0
09:00,3951,0,4410,0,2835,0,2312,0,2397,0,1726,0,657,0
10:00,5169,0,6171,0,4429,0,2732,0,3292,0,3530,0,1471,0
11:00,6104,0,5734,0,5482,0,3428,0,4131,0,5147,0,2386,0
12:00,6464,0,6017,0,6522,0,4960,0,6014,0,6287,0,2863,0
13:00,7606,0,7567,0,6043,0,6230,0,6934,0,7628,0,3868,0
14:00,6162,0,5449,0,4789,0,4178,0,6912,0,8877,0,4653,0
15:00,6035,0,6167,0,5058,0,5125,0,7754,0,8818,0,5034,0
16:00,6712,0,6917,0,5666,0,6306,0,7816,0,8936,0,4837,0
17:00,7240,0,8184,0,6587,0,7222,0,8080,0,7847,0,4469,0
18:00,5301,0,5461,0,5079,0,5507,0,5206,0,5355,0,2958,0
19:00,2030,0,2486,0,2440,0,3396,0,2336,0,2631,0,1640,0
20:00,891,0,1039,0,1166,0,1630,0,878,0,570,0,730,0
21:00,206,0,209,0,189,0,164,0,254,0,99,0,114,0
22:00,150,0,90,0,131,0,107,0,173,0,76,0,71,0
23:00,51,0,52,0,67,0,65,0,110,0,36,0,49,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,136,0,101,0,103,0,92,0,157,0,328,0,178,0
01:00,82,0,58,0,47,0,69,0,93,0,215,0,103,0
02:00,81,0,91,0,39,0,45,0,64,0,165,0,81,0
03:00,160,0,99,0,52,0,105,0,81,0,187,0,131,0
04:00,84,0,102,0,71,0,141,0,135,0,64,0,44,0
05:00,101,0,219,0,234,0,288,0,234,0,181,0,36,0
06:00,185,0,352,0,364,0,499,0,553,0,248,0,121,0
07:00,244,0,682,0,719,0,985,0,930,0,414,0,106,0
08:00,498,0,1846,0,2278,0,1961,0,1816,0,1002,0,180,0
09:00,1280,0,2591,0,2645,0,2427,0,2510,0,1875,0,421,0
10:00,2549,0,3327,0,3709,0,2866,0,3410,0,4013,0,799,0
11:00,4038,0,4744,0,4219,0,3802,0,4530,0,5871,0,1936,0
12:00,4638,0,6642,0,3987,0,5027,0,5867,0,8351,0,3139,0
13:00,5348,0,8518,0,4827,0,6554,0,7292,0,8782,0,4307,0
14:00,5399,0,6941,0,4125,0,4538,0,6489,0,10036,0,5219,0
15:00,5137,0,7511,0,4242,0,5217,0,7053,0,9923,0,5441,0
16:00,6106,0,6473,0,6808,0,7183,0,6771,0,9679,0,5262,0
17:00,6286,0,6350,0,11080,0,11919,0,6220,0,7589,0,4496,0
18:00,2965,0,4481,0,6168,0,7166,0,4761,0,4587,0,2774,0
19:00,1372,0,1742,0,1887,0,3486,0,2287,0,1869,0,1179,0
20:00,736,0,792,0,1196,0,2474,0,1192,0,838,0,725,0
21:00,465,0,442,0,647,0,1116,0,956,0,487,0,486,0
22:00,323,0,293,0,397,0,456,0,502,0,250,0,306,0
23:00,210,0,185,0,221,0,253,0,359,0,208,0,226,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,147,0,254,0,314,0,519,0,493,0,976,0,956,0
01:00,78,0,250,0,123,0,193,0,206,0,556,0,634,0
02:00,54,0,54,0,104,0,144,0,164,0,406,0,608,0
03:00,41,0,43,0,121,0,160,0,162,0,633,0,1278,0
04:00,62,0,131,0,85,0,109,0,115,0,321,0,545,0
05:00,186,0,274,0,248,0,215,0,181,0,118,0,102,0
06:00,607,0,508,0,412,0,571,0,544,0,434,0,171,0
07:00,979,0,955,0,1066,0,956,0,1273,0,448,0,137,0
08:00,2436,0,1917,0,2824,0,2636,0,2623,0,596,0,248,0
09:00,2287,0,2175,0,2606,0,2840,0,2877,0,1230,0,413,0
10:00,1885,0,2186,0,2119,0,2336,0,2368,0,2467,0,758,0
11:00,2815,0,2780,0,3296,0,2245,0,3307,0,4567,0,2134,0
12:00,5962,0,6422,0,5317,0,4316,0,5458,0,8625,0,2814,0
13:00,11456,0,11274,0,11159,0,9154,0,10278,0,10448,0,3977,0
14:00,6178,0,7652,0,6912,0,6565,0,8167,0,11271,0,5157,0
15:00,4237,0,5224,0,4146,0,4280,0,6347,0,11820,0,5550,0
16:00,5021,0,5778,0,4573,0,5937,0,7811,0,11909,0,5915,0
17:00,5659,0,7727,0,6115,0,7106,0,10334,0,10877,0,4474,0
18:00,4580,0,4880,0,3976,0,5414,0,7273,0,5626,0,2699,0
19:00,2222,0,2649,0,2697,0,4753,0,3403,0,2888,0,1409,0
20:00,1093,0,1498,0,1653,0,3101,0,1776,0,1696,0,848,0
21:00,690,0,1026,0,1036,0,1484,0,1457,0,1384,0,682,0
22:00,433,0,768,0,853,0,950,0,1297,0,1358,0,490,0
23:00,321,0,727,0,732,0,796,0,1233,0,1416,0,372,0
