"Hourly By Entrance - Week 43, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
02:00,88,0,48,0,87,0,97,0,112,0,139,0,152,0
03:00,66,0,141,0,86,0,72,0,108,0,149,0,209,0
04:00,114,0,29,0,121,0,139,0,117,0,66,0,72,0
05:00,275,0,192,0,253,0,291,0,332,0,116,0,33,0
06:00,488,0,472,0,428,0,469,0,479,0,214,0,116,0
07:00,747,0,644,0,818,0,829,0,852,0,344,0,127,0
08:00,1520,0,1360,0,956,0,1253,0,1292,0,743,0,157,0
09:00,1892,0,1161,0,2254,0,2434,0,2181,0,1620,0,462,0
10:00,2288,0,3948,0,4032,0,4119,0,4181,0,3846,0,1927,0
11:00,3483,0,4587,0,4346,0,4609,0,4781,0,4873,0,2581,0
12:00,4640,0,5673,0,5397,0,5422,0,6050,0,6572,0,3911,0
13:00,6210,0,6752,0,6488,0,6726,0,7858,0,8309,0,5517,0
14:00,5343,0,4990,0,5306,0,5248,0,6791,0,7778,0,6298,0
15:00,5732,0,5107,0,4865,0,5791,0,7246,0,7955,0,6562,0
16:00,5840,0,5429,0,5381,0,6122,0,7694,0,7434,0,5826,0
17:00,6021,0,5760,0,4939,0,6737,0,7246,0,6629,0,4732,0
18:00,3934,0,3815,0,3914,0,5900,0,4951,0,4198,0,3284,0
19:00,1791,0,1780,0,1921,0,3660,0,2401,0,1731,0,1603,0
20:00,992,0,943,0,971,0,2517,0,1148,0,749,0,799,0
21:00,612,0,582,0,579,0,1187,0,792,0,623,0,511,0
22:00,348,0,365,0,413,0,461,0,515,0,427,0,449,0
23:00,178,0,195,0,226,0,265,0,441,0,307,0,295,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,351,0,223,0,411,0,609,0,737,0,958,0,1217,0
01:00,217,0,94,0,129,0,204,0,340,0,643,0,848,0
02:00,120,0,57,0,74,0,203,0,274,0,535,0,758,0
03:00,70,0,137,0,96,0,232,0,260,0,979,0,1166,0
04:00,101,0,107,0,224,0,172,0,196,0,309,0,534,0
05:00,188,0,215,0,219,0,270,0,259,0,112,0,120,0
06:00,499,0,406,0,435,0,474,0,460,0,314,0,128,0
07:00,829,0,1197,0,935,0,938,0,1015,0,433,0,203,0
08:00,1903,0,1785,0,2191,0,2447,0,2249,0,638,0,288,0
09:00,1984,0,1495,0,2290,0,2495,0,2466,0,1007,0,538,0
10:00,2159,0,2236,0,2294,0,2377,0,2958,0,2221,0,1352,0
11:00,3193,0,3161,0,3649,0,3353,0,4287,0,4552,0,2956,0
12:00,5108,0,6686,0,6331,0,6417,0,7999,0,6631,0,5302,0
13:00,9262,0,9859,0,10136,0,11392,0,12169,0,8021,0,7024,0
14:00,7098,0,5651,0,7530,0,8023,0,8954,0,9231,0,8230,0
15:00,6923,0,5055,0,6800,0,6940,0,8450,0,9400,0,7930,0
16:00,7275,0,6163,0,7347,0,8634,0,9917,0,9268,0,7629,0
17:00,7682,0,8281,0,10131,0,11172,0,10244,0,8056,0,6540,0
18:00,5592,0,6733,0,6940,0,11404,0,6842,0,4843,0,3814,0
19:00,2573,0,2744,0,3043,0,6933,0,3427,0,2522,0,2305,0
20:00,1424,0,1214,0,1567,0,3747,0,2279,0,1622,0,1496,0
21:00,1007,0,1055,0,1096,0,1869,0,1576,0,1443,0,1004,0
22:00,1044,0,750,0,1047,0,1408,0,1661,0,1497,0,844,0
23:00,545,0,611,0,728,0,1020,0,1305,0,1180,0,621,0
