"Hourly By Entrance - Week 39, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
22:00,335,0,344,0,430,0,487,0,529,0,569,0,318,0
23:00,231,0,205,0,266,0,254,0,409,0,525,0,206,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,331,0,287,0,394,0,527,0,632,0,1176,0,907,0
01:00,205,0,132,0,108,0,194,0,292,0,790,0,633,0
02:00,113,0,72,0,56,0,152,0,235,0,658,0,566,0
03:00,67,0,75,0,79,0,174,0,224,0,1204,0,870,0
04:00,99,0,120,0,292,0,147,0,169,0,381,0,399,0
05:00,179,0,188,0,217,0,223,0,224,0,139,0,91,0
06:00,472,0,347,0,431,0,419,0,395,0,388,0,97,0
07:00,769,0,1006,0,807,0,693,0,872,0,534,0,152,0
08:00,1795,0,2306,0,1768,0,1612,0,1929,0,786,0,216,0
09:00,1888,0,2144,0,2003,0,1950,0,2117,0,1240,0,402,0
10:00,2038,0,1939,0,2200,0,2046,0,2539,0,2732,0,1009,0
11:00,2993,0,2867,0,3479,0,3116,0,3676,0,5597,0,2205,0
12:00,4853,0,5421,0,6098,0,5623,0,6856,0,8150,0,3956,0
13:00,8887,0,9865,0,9335,0,10456,0,10442,0,9861,0,5241,0
14:00,6782,0,7999,0,6112,0,7567,0,7677,0,11348,0,6146,0
15:00,6606,0,6913,0,5302,0,6748,0,7248,0,11556,0,5921,0
16:00,6956,0,6585,0,5849,0,7827,0,8506,0,11392,0,5698,0
17:00,7365,0,7433,0,8814,0,9374,0,8789,0,9900,0,4886,0
18:00,5377,0,5108,0,5802,0,9451,0,5872,0,5952,0,2848,0
19:00,2441,0,2533,0,2498,0,6132,0,2940,0,3099,0,1720,0
20:00,1345,0,1517,0,1091,0,3286,0,1955,0,1993,0,1116,0
21:00,950,0,1024,0,787,0,1625,0,1353,0,1773,0,749,0
22:00,984,0,1022,0,704,0,1296,0,1425,0,1840,0,629,0
23:00,516,0,591,0,601,0,806,0,1120,0,1449,0,464,0
